LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID2475,2475,16,-1.0,776.3005831438502,829.3337487597973,0.0,285417.4330444336,681,5.0,0,,42.86046511627907,13.0,0.0,255.0,5529.0,62.34828388100973,0.6328180961357212,0.5328481423376847,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2541,2541,16,-1.0,764.1471493568623,385.1809867262406,0.0,338225.9448852539,807,5.0,0,,25.86046511627907,16.0,0.0,189.0,3336.0,31.98846085554878,0.5660974540878053,0.5844473600553001,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2543,2543,16,-1.0,766.3568645908601,397.33442051322845,0.0,338225.9448852539,807,5.0,0,,26.503875968992247,15.0,0.0,251.0,3419.0,37.08965574098116,0.6304130428579128,0.5526041381651767,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2479,2479,16,-1.0,749.7840003358767,789.558874547837,0.0,342417.09661865234,817,5.0,0,,35.3875968992248,31.0,0.0,95.0,4565.0,18.773031720029675,0.4439421292518495,1.1591061928234105,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2482,2482,16,-1.0,726.5819903788998,767.461722207859,0.0,342417.09661865234,817,5.0,0,,35.8062015503876,34.0,0.0,87.0,4619.0,18.83898779765808,0.5056794242029647,1.276654704582443,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2547,2547,16,-1.0,765.2520069738613,385.1809867262406,0.0,342417.09661865234,817,5.0,0,,28.8062015503876,25.0,0.0,133.0,3716.0,19.50283533849143,0.6414372397102965,1.154378220815133,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2485,2485,16,-1.0,441.52872519318436,749.7840003358767,0.0,215844.31427001953,515,5.0,0,,81.10077519379846,72.0,7.0,255.0,10462.0,50.48187251399634,0.7346332717230327,1.3607629210096301,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2550,2550,16,-1.0,761.9374341228645,367.5032648542582,0.0,342417.09661865234,817,5.0,0,,20.348837209302324,19.0,0.0,66.0,2625.0,15.940147408935863,0.45236229596848065,0.7952225624821257,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2487,2487,16,-1.0,433.794721874192,735.420851314891,0.0,216263.42944335938,516,5.0,0,,45.95348837209303,17.0,0.0,212.0,5928.0,55.598148078577594,0.7317899781363194,0.6985208759221475,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2489,2489,16,-1.0,440.42386757618544,753.0985731868734,0.0,216263.42944335938,516,5.0,0,,50.945736434108525,35.0,0.0,195.0,6572.0,49.738740886367836,0.8260297351151692,0.9266823447572613,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2553,2553,16,-1.0,626.0399472320001,487.93274510713803,0.0,342417.09661865234,817,5.0,0,,42.2093023255814,42.0,0.0,125.0,5445.0,27.27311932637515,0.4076195524716982,0.8963406114532654,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2494,2494,16,-1.0,324.4138177913012,919.9320733537069,0.0,300505.57928466797,717,5.0,0,,54.0,33.0,0.0,255.0,6966.0,56.55970296951709,0.6661742983751846,0.7634561144548823,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2625,2625,20,-1.0,1135.3793086684918,532.1270497870938,0.0,207042.8956298828,494,5.0,0,,58.37984496124031,35.0,0.0,255.0,7531.0,62.537637891918926,0.3160824408300971,0.4484032328220871,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2595,2595,20,-1.0,1056.9344178615702,819.3900302068072,0.0,0.0,0,5.0,0,,60.651162790697676,59.0,0.0,191.0,7824.0,34.99813637064987,0.4304951477201031,1.0430522873659844,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2659,2659,20,-1.0,1526.4989050861016,637.0885234019892,0.0,236380.95776367188,564,5.0,0,,57.62015503875969,54.0,0.0,175.0,7433.0,42.26223820505459,0.745349448272438,1.16447311442338,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2629,2629,20,-1.0,1038.1518383725888,722.1625599109043,0.0,81308.34362792969,194,5.0,0,,75.89147286821705,77.0,0.0,193.0,9790.0,39.7492610603639,0.5183061974968636,1.3035297720366785,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2631,2631,20,-1.0,1034.8372655215921,719.9528446769065,0.0,81727.45880126953,195,5.0,0,,56.434108527131784,44.0,0.0,247.0,7280.0,53.48946230351713,0.5675432061082691,0.7639814989928315,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2664,2664,20,-1.0,1528.7086203200993,635.9836657849902,0.0,236800.07293701172,565,5.0,0,,42.248062015503876,21.0,0.0,255.0,5450.0,49.6885661847484,0.8416348598507962,0.7771422332559131,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2600,2600,20,-1.0,1076.8218549675503,705.5896956559208,0.0,18860.18280029297,45,5.0,0,,113.24806201550388,95.0,4.0,255.0,14609.0,75.74783732553774,0.7181204526993149,1.249781883205591,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2633,2633,20,-1.0,1039.2566959895878,729.8965632298965,0.0,81727.45880126953,195,5.0,0,,44.49612403100775,38.0,0.0,166.0,5740.0,35.14370588006472,0.1508722833795835,0.33196091603939043,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2602,2602,20,-1.0,1077.926712584549,694.5411194859317,0.0,19279.297973632812,46,5.0,0,,69.62790697674419,41.0,0.0,255.0,8982.0,74.26284293047419,0.8810177851743429,0.8782811037635397,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2666,2666,20,-1.0,1537.5474812560904,623.8302319980024,0.0,236800.07293701172,565,5.0,0,,30.511627906976745,16.0,0.0,171.0,3936.0,38.28248544518061,0.7113528308792283,0.6625837120098824,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2604,2604,20,-1.0,1077.926712584549,713.3236989749131,0.0,19279.297973632812,46,5.0,0,,68.15503875968992,24.0,0.0,255.0,8792.0,82.85175481058802,0.8558149861717366,0.7587024093507712,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2670,2670,20,-1.0,1429.2714347901983,681.282828081945,0.0,342417.09661865234,817,5.0,0,,24.031007751937985,21.0,0.0,96.0,3100.0,20.104779431959745,0.3406361350665602,0.607410733208795,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2640,2640,20,-1.0,965.2312356506616,686.8071161669395,0.0,342417.09661865234,817,5.0,0,,32.054263565891475,29.0,0.0,145.0,4135.0,27.59905741073851,0.5546068712231845,0.8286787692500986,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2675,2675,20,-1.0,1393.9159910462338,711.1139837409153,0.0,342417.09661865234,817,5.0,0,,25.550387596899224,22.0,0.0,131.0,3296.0,26.139936292574333,0.424100856037567,0.582172068747987,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2645,2645,20,-1.0,1212.7193418584147,1025.998404585601,0.0,342417.09661865234,817,5.0,0,,43.86046511627907,43.0,0.0,128.0,5658.0,26.522909963029633,0.2560416592865493,0.6741998422099675,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2648,2648,20,-1.0,1050.3052721595768,550.9096292760752,0.0,342417.09661865234,817,5.0,0,,37.27906976744186,36.0,0.0,122.0,4809.0,22.663633019176494,0.5102879988172841,1.1115298146894546,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2621,2621,20,-1.0,1132.0647358174951,535.4416226380906,0.0,206623.78045654297,493,5.0,0,,75.34108527131782,63.0,0.0,255.0,9719.0,64.13614621988123,0.32942643414201583,0.5821744507198875,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2623,2623,20,-1.0,1121.0161596475061,536.5464802550895,0.0,207042.8956298828,494,5.0,0,,44.29457364341085,17.0,0.0,236.0,5714.0,56.84042947981316,0.6971481745378482,0.640218919126674,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2689,2689,25,-1.0,855.8503315677707,428.27043378919757,0.0,98911.18090820312,236,5.0,0,,30.496124031007753,23.0,0.0,145.0,3934.0,30.51206831705278,0.3949953340900013,0.5660075227207234,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2753,2753,25,-1.0,716.6382718259098,20.57797311660446,0.0,342417.09661865234,817,5.0,0,,18.3953488372093,18.0,0.0,51.0,2373.0,11.168747275217324,0.40744666755001985,0.953613482666813,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2691,2691,25,-1.0,862.4794772697642,418.32671523620746,0.0,98911.18090820312,236,5.0,0,,34.76744186046512,34.0,0.0,114.0,4485.0,27.277082765318703,0.42787107197016855,0.7638863354965475,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2756,2756,25,-1.0,582.9505001690432,243.75921175038172,0.0,342417.09661865234,817,5.0,0,,13.713178294573643,13.0,0.0,51.0,1769.0,11.061754069801733,0.15645741637276114,0.3354367396609518,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2759,2759,25,-1.0,858.0600468017686,243.75921175038172,0.0,321042.2227783203,766,5.0,0,,34.82170542635659,25.0,0.0,208.0,4492.0,34.64698075148538,0.5943731294464365,0.7493484947328933,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2696,2696,25,-1.0,1207.19505377342,536.5464802550895,0.0,165131.37829589844,394,5.0,0,,55.798449612403104,48.0,0.0,188.0,7198.0,40.3882292268121,0.5772691709780393,1.011276383249952,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2761,2761,25,-1.0,852.535758716774,238.2349236653872,0.0,321461.33795166016,767,5.0,0,,21.891472868217054,17.0,0.0,96.0,2824.0,20.71542311527721,0.3392554548705204,0.5353953376479234,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2698,2698,25,-1.0,1193.9367623694334,543.1756259570828,0.0,165550.49346923828,395,5.0,0,,36.52713178294574,25.0,0.0,193.0,4712.0,37.962373954223544,0.7180420833579801,0.8042819178984719,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2763,2763,25,-1.0,861.3746196527653,247.07378460137843,0.0,321461.33795166016,767,5.0,0,,19.713178294573645,9.0,0.0,131.0,2543.0,27.068256835281716,0.3970496164998221,0.41396088559955363,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2700,2700,25,-1.0,1203.8804809224234,534.3367650210918,0.0,165550.49346923828,395,5.0,0,,36.775193798449614,31.0,0.0,152.0,4744.0,31.18449141552514,0.6466694699760489,0.9262372108868557,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2768,2768,25,-1.0,818.2851725898083,165.31432094346002,0.0,342417.09661865234,817,5.0,0,,13.286821705426357,12.0,0.0,65.0,1714.0,11.90797644861524,0.1700083511855053,0.3242607849616434,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2706,2706,25,-1.0,1164.105606710463,391.81013242823394,0.0,303439.3854980469,724,5.0,0,,32.87596899224806,26.0,0.0,155.0,4241.0,34.26824508380946,0.43700332032209244,0.5835037596587965,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2708,2708,25,-1.0,1166.315321944461,398.4392781302273,0.0,303858.5006713867,725,5.0,0,,29.906976744186046,21.0,0.0,101.0,3858.0,27.126279307523305,0.40413397373724463,0.6346424139970169,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2772,2772,25,-1.0,904.4640667157223,276.90494026034867,0.0,342417.09661865234,817,5.0,0,,14.511627906976743,14.0,0.0,56.0,1872.0,11.160838537514334,0.22665105190514032,0.48049183031710807,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2710,2710,25,-1.0,1160.7910338594663,385.1809867262406,0.0,303858.5006713867,725,5.0,0,,30.829457364341085,21.0,0.0,124.0,3977.0,30.679829497317876,0.21324519430679767,0.3532430350922512,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2776,2776,25,-1.0,1102.233580158525,312.2603840043133,0.0,342417.09661865234,817,5.0,0,,24.333333333333332,21.0,0.0,78.0,3139.0,15.854481490522907,0.25648889906157013,0.6265986793108876,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID2715,2715,25,-1.0,1209.404769007418,409.4878543002163,0.0,342417.09661865234,817,5.0,0,,20.496124031007753,19.0,0.0,72.0,2644.0,13.309491462279695,0.3790566343962369,0.8465688308742124,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
